"id","title","researcher_id","degree_id","date_of_publish","paper_number","others"
1499,ضرورة الإعراب في تحديد المعني,1925,3,1995,985,""
1500,الضعف الاملائي لدى تلاميذ الصف الأول الثانوي الاسباب والحلول - ولاية النيل الازرق محلية الدمازين,411,3,2013,2064,""
1501,ضعف التعبير الكتابي لطلاب المرحلة الإعدادية بمحافظة منديرا - كينيا (من وجهة نظر الطلاب الذين تخرجوا في هذه المرحلة),144,3,2014,2155,""
1502,ضعف التعبير اللغوي لطلاب المرحلة الثانوية : أسبابه وحلوله - بمحافظة بنادر - صومال,2156,3,2009,1819,""
1503,ضعف القراءة وعلاقته بالحصيل الدراسي لدي تلاميذ مرحلة الأساس - مدينة أم درمان,1577,2,2002,1320,""
1504,الضعف القرائي لدى تلاميذ الأساس - الحلقة الثانية وحدة طويلة - الأسباب والحلول,1063,3,2010,1851,""
1505,الضعف القرائي لدى تلاميذ الصف الرابع مرحلة الأساس - الأسباب والحلول - محلية كادقلي,2223,3,2010,1878,""
1506,ضعف مهارة القراءة لتلاميذ المرحلة الثانوية : دراسة تقويمية - السودان - محلية المناقل وحدة الجاموس نموذجا 2013م,1959,3,2013,2130,""
1507,ضعف مهارة القراءة لدى تلاميذ وتلميذات مرحلة الأساس (دراسة ميدانية للصف الثالث نموذجا),564,2,2008,1680,""
1508,ضعف مهارة الكتابة لدى تلاميذ مرحلة الأساس - الحلقة الثانية - ولاية شمال دارفور - محلية الفاشر 2011- 2012م,2012,3,2013,2137,""
1509,ضعف مهارة الكلام في اللغة العربية للناطقين بغيرها لدى المتعلمين بشرق الصومال,1255,3,2016,2696,""
1510,الضمائر في اللغة العربية : دراسة تقابلية بين اللغة العربية واللغة الملاوية,1536,3,2014,2211,""
1511,الضمائر في اللغة العربية وتدريسها للناطقين بغيرها,1197,3,1983,209,""
1512,الضمائر في اللغة العربية ولغة الهوسا : دراسة تقابلية,1066,3,2013,2095,""
1513,الضمير : دراسة تقابلية بين اللغة العربية والإنجليزية,1690,2,1988,676,""
1514,ضوابط الرسم الكتابي وتطبيقاتها علي تلاميذ الصف الثالث من الحلقة الأولي مرحلة الأساس ولاية جنوب كردفان محلية الدلنج : دراسة تقويمية,864,2,2006,1540,""
1515,الطباق في سيفيات أبي الطيب,2220,2,1996,999,""
1516,طرائق تعليم العربية للناطقين بغيرها قديما : العصر العباسي نموذجا,239,3,2007,1588,""
1517,طرائق واساليب تدريس اللغة العربية في معهد اللغة العربية جامعة أفريقيا العالمية : دراسة وصفية تحليلية تقويمية,1129,3,2010,1888,""
1518,الطرق المستخدمة في تعليم اللغة العربية بمرحلة الأساس : دراسة ميدانية بشمال شرق كينيا,1820,2,2010,1895,""
1519,طرق تدريس الصرف - المستوى المتقدم للناطقين بغير العربية - الافعال المزيدة والمجردة نموذجا,337,3,2013,2093,""
1520,طرق تدريس الصرف - المستوى المتقدم للناطقين بغير العربية,337,3,2013,2094,""
1521,طرق تدريس القرآن الكريم للأطفال غير الناطقين باللغة العربية,1642,3,2017,2422,""
1522,طرق تدريس القواعد النحوية للطلاب الإندونيسيين في المرحلة الإبتدائية,989,3,2006,1579,""
1523,طرق تدريس اللغة العربية الحديثة والتقليدية في المعاهد الدينية في إندونيسيا,231,3,2002,1289,""
1524,طرق تدريس اللغة العربية في المدارس الإبتدائية بمحافظة وداي - تشاد - منطقة أبشة,26,3,1997,1037,""
1525,طرق تدريس اللغة العربية في المدارس العربية في الصومال,1902,3,2005,1503,""
1526,طرق تدريس اللغة العربية في المؤسسات التربوية العربية في جزر القمر وأثرها على التحصيل اللغوي للطلاب - بالتطبيق على مدارس الإيمان - المرحلة المتوسطة -,1699,3,2010,1867,""
1527,طرق تدريس النحو في المدارس الثانوية السودانية,943,3,1992,867,""
1528,طرق تدريس مقترحة لتدريس مادة التربية الإسلامية للناطقين بغير اللغة العربية,1157,3,2007,1659,""
1529,طرق تعليم اللغة العربية في المرحلة الإبتدائية والإعدادية في الصومال,166,3,1987,610,""
1530,طرق تعليم اللغة العربية لغير الناطقين بها : التعليل وأثره في النحو العربي,1666,3,1994,934,""
1531,طرق تعليم اللغة العربية لغير الناطقين بها,2219,3,1984,359,""
1532,طرق تعليم اللغة العربية للكبار في الصومال,1696,3,1986,504,""
1533,طرق وأساليب تدريس العلوم الشرعية مستوي المبتدئين - معهد اللغة العربية بجامعة إفريقيا العالمية,120,3,2003,1337,""
1534,الطرق والوسائل التعليمية في السنة النبوية,2019,3,1986,561,""
1535,طريقة الإستبصار في تعليم اللغة العربية للناطقين بغيرها,1110,3,1986,542,""
1536,الطريقة الإستقرائية في تدريس قواعد اللغة العربية,1308,2,1984,296,""
1537,طريقة الترجمة ودورها في تعليم اللغة العربية في الصين,549,3,2017,2382,""
1538,الطريقة التقليدية في تعليم اللغة العربية في الجسانترين بجاوا - إندونيسيا,392,2,1987,611,""
1539,الطريقة التوليفية ودورها في تعليم اللغة العربية لغير الناطقين بها ( مهارة القراءة نموذجا ),1245,3,2004,1421,""
1540,الطريقة السمانية في السودان ودورها في نشر وإثراء اللغة العربية,108,2,1990,765,""
1541,الطريقة السمعية البصرية التركيبية الإجماعية,912,3,1979,64,""
1542,الطريقة العملية في تعليم اللغة العربية للناطقين بالفرنسية ( كمدخل لنشر الثقافة العربية لدي الكاميرونيين الفرنكوفونيين ),60,2,2004,1398,""
1543,طريقة تدريس الأصوات غير الموجودة في لغة لأم وأثرها في تطوير اللغة العربية,1594,3,2010,1865,""
1544,طريقة تدريس الجملة العربية البسيطة لغير الناطقين بها,369,2,1984,313,""
1545,طريقة تدريس اللغة العربية للمتحدثين باللغة الأردية,1804,3,1978,125,""
1546,طريقة تدريس مادة التربية الإسلامية في مدارس جهاز التعليم الإرتري بشرق السودان المرحلة الإبتدائية,204,2,1988,658,""
1547,طريقة تعليم القراءة والكتابة في برنامج محو الأمية في السودان ومدي ملائمتها لغير الناطقين بالعربية,1872,2,1982,1984,""
1548,طريقة تعليم اللغة العربية في معهد التربية الحديثة دار السلام كونتور - فوتوروكو - جاوا الشرقية / إندونسيا,1928,3,1983,270,""
1549,طريقة معهد الخرطوم الدولي في تعليم اللغة للناطقين بغيرها,967,3,1983,243,""
1550,ظاهرة الإسناد في الجملة الإسمية وتدريسها لغير الناطقين بها,1264,3,1995,975,""
1551,ظاهرة الاعتلال في الأسماء والأفعال وتدريسها للناطقين بغير العربية,2007,3,2005,2058,""
