معجم المشترك اللفظي في اللغة العربية عربي - إندونيسي,فخر الرازي قاسم,1537
دراسة تقابلية بين اللغة العربية واللغة الانثية (Aceh) على المستوى النحوي,فخري الرازي,1538
دراسة تقابلية بين اللغة الفرنسية واللغة العربية علي مستوي الجملة الموصولة,فرانسواز ريفال,1539
المشاكل الثقافية في الترجمة وعلى سبيل المثال : محاولة لتأليف نموذج قاموسي ثنائي اللغة عامية سودانية فرنسية,فرانسواز فيليت,1540
تحليل التحويلات الصوتية في الكلمات الفرنسية التي اٍقترضت من العربية,فرانسواز فيليت,1540
دراسة تقابلية بين اللغة العربية ولغة المورو علي مستوي الضمائر,فردريك جابر سعيد,1541
دراسة تقابلية بين العربية ولغة المورو علي مستوي الجملة البسيطة,فردريك جابر سعيد,1541
دور المسرح في تنمية اللغة العربية للناطقين بغيرها (مهارة الكلام انموذجا),فريال إبراهيم المصطفى,1542
دور البيئة الداخلية للمدرسة في عمليتي التعليم والتعلم لتلاميذ مرحلة الأساس بمحلية بحري شمال,فضل السيد محمد الريح,1543
العبارات الاصطلاحية في كتب النحو وأثرها في تأدية المعنى,فضل المولى على الحبيب,1544
تبويب الجزء الأول من القرآن الكريم من الناحية النحوية مع بعض التطبيقات التربوية في مجال تعليم اللغة العربية لغير الناطقين بها خاصة الباكستان,فضل الهادي قاسم الباكستاني,1545
منهج ومادة لتعليم اللغة لتلاميذ الصف الثامن لمدارس باكستان,فضل محمد حواصي خان,1546
المشكلات العامة لتدريس اللغة العربية في المرحلة الإبتدائية بجنوب السودان,فضل محمد فضل,1547
برنامج بديل لتدريس النحو العربي بالمرحلة المتوسطة في جنوب السودان,فضل محمد فضل,1547
المشكلات التى تواجه تلاميذ الصف الثامن في فهم النصوص الأدبية - ولاية الخرطوم - كلية شرق النيل - وحدة قطاع الجريف - امدرمان - مدرسة ابوبكر الصديق للبنين نموذجا,فضيلة محمد عمر على,1548
تعليم اللغة العربية من خلال التربية الإسلامية,فطريانا رشاي علي أحمد,1549
المناظرة وتوظيفها في تعليم اللغة العربية للناطقين بغيرها,فطرية فجرنا,1550
مقارنة بين اللغة الألبانية والعربية على مستوى القواعد النحوية,فلوريان ليلي,1551
أثر الدافعية الشخصية لدى الطالب في تعلم اللغة العربية في منطقة قارسا شمال شرق كينيا,فهد اسماعيل محمود,1552
منهج مقترح لتعليم اللغة العربية بالمدارس الأساسية في سيراليون,فؤاد صراط شريف,1553
وحدة لتعليم اللغة العربية من خلال التلفزيون للمبتدئين الكبار من أبناء شبه القارة الهندية,فؤاد محمود محمد رواش,1554
تعليم اللغة العربية للناطقين بغيرها في اندونيسيا - ولاية أتشية نموذجا,فوجي أسوتي,1555
بين اللغة العربية واللغة الملايوية في فطاني بجنوب تايلاند من خلال الأصوات : دراسة تقابلية,فوزي صالح,1556
دراسة تقابلية بين اللغتين العربية والتايلاندية على المستوى النحوي,فوزي صالح,1556
"تعليم اللغة العربية للأغراض الخاصة "" تأليف دروس نموذجية للعسكريين من غير العرب "" ",فوزي عودة أحمد مرسي,1557
دراسة تقابلية بين اللغة العربية و لغة ماي الصومالية علي المستوي الصوتي,فوزي محمد بارو,1558
دراسة تقابلية بين اللغة العربية واللغة الإندونيسية على مستوى الجموع : دراسة وصفية تحليلية,فوزية أيمان أحمد,1559
دراسة تحليلية لتغذية منهج اللغة العربية في منطقة الأنقسنا,فوزية محمد طه,1560
النعت في اللغة العربية واللغة الصينية (دراسة تقابلية),فوهاى هان,1561
مسرحة المناهج وأثرها علي منهج مرحلة الأساس,فيصل أحمد سعد,1562
الإحتجاج في النحو وعلم اللغة المعاصر,فيصل الشيخ العوض,1563
بناء وحدة لتعليم اللغة العربية للمبتدئين الكبار الأجانب في العراق,فيصل داوود سليمان النعيمي,1564
دور إستخدام الوسائل التعليمية البصرية في تعليم اللغة العربية للناطقين بغيرها,فيصل هيندرا عبد الرحمن,1565
